"family","tribe","tips","sociality"
"Megachilidae","Megachilini","Megachile_melanophaea","solitary"
"Megachilidae","Megachilini","Megachile_diabolica","solitary"
"Megachilidae","Megachilini","Megachile_lagopoda","solitary"
"Megachilidae","Megachilini","Megachile_maritima","solitary"
"Megachilidae","Megachilini","Megachile_nigriventris","solitary"
"Megachilidae","Megachilini","Megachile_mendica","solitary"
"Megachilidae","Megachilini","Megachile_snowi","solitary"
"Megachilidae","Megachilini","Megachile_gentilis","solitary"
"Megachilidae","Megachilini","Megachile_pankus","solitary"
"Megachilidae","Megachilini","Megachile_texana","solitary"
"Megachilidae","Megachilini","Megachile_cleomis","solitary"
"Megachilidae","Megachilini","Megachile_lippiae","solitary"
"Megachilidae","Megachilini","Megachile_coquilletti","solitary"
"Megachilidae","Megachilini","Megachile_brevis","solitary"
"Megachilidae","Megachilini","Megachile_droegei","solitary"
"Megachilidae","Megachilini","Megachile_onobrychidis","solitary"
"Megachilidae","Megachilini","Megachile_pseudobrevis","solitary"
"Megachilidae","Megachilini","Megachile_dentitarsus","solitary"
"Megachilidae","Megachilini","Megachile_perihirta","solitary"
"Megachilidae","Megachilini","Megachile_latimanus","solitary"
"Megachilidae","Megachilini","Megachile_gemula","solitary"
"Megachilidae","Megachilini","Megachile_addenda","solitary"
"Megachilidae","Megachilini","Megachile_chrysopyga","solitary"
"Megachilidae","Megachilini","Megachile_sequior","solitary"
"Megachilidae","Megachilini","Megachile_captionis","solitary"
"Megachilidae","Megachilini","Megachile_mundifica","solitary"
"Megachilidae","Megachilini","Megachile_kohtaoensis","solitary"
"Megachilidae","Megachilini","Megachile_griseopicta","solitary"
"Megachilidae","Megachilini","Megachile_remota","solitary"
"Megachilidae","Megachilini","Megachile_subtranquilla","solitary"
"Megachilidae","Megachilini","Megachile_conjuncta","solitary"
"Megachilidae","Megachilini","Megachile_igniscopata","solitary"
"Megachilidae","Megachilini","Megachile_bombycina","solitary"
"Megachilidae","Megachilini","Megachile_cockerelli","solitary"
"Megachilidae","Megachilini","Megachile_lapponica","solitary"
"Megachilidae","Megachilini","Megachile_relativa","solitary"
"Megachilidae","Megachilini","Megachile_ainu","solitary"
"Megachilidae","Megachilini","Megachile_alpicola","solitary"
"Megachilidae","Megachilini","Megachile_centuncularis","solitary"
"Megachilidae","Megachilini","Megachile_octosignata","solitary"
"Megachilidae","Megachilini","Megachile_versicolor","solitary"
"Megachilidae","Megachilini","Megachile_pyrenaea","solitary"
"Megachilidae","Megachilini","Megachile_ligniseca","solitary"
"Megachilidae","Megachilini","Megachile_inermis","solitary"
"Megachilidae","Megachilini","Megachile_nipponica","solitary"
"Megachilidae","Megachilini","Megachile_tsurugensis","solitary"
"Megachilidae","Megachilini","Megachile_melanopyga","solitary"
"Megachilidae","Megachilini","Megachile_montivaga","solitary"
"Megachilidae","Megachilini","Megachile_pilicrus","solitary"
"Megachilidae","Megachilini","Megachile_genalis","solitary"
"Megachilidae","Megachilini","Megachile_zapoteca","solitary"
"Megachilidae","Megachilini","Megachile_ecuadoria","solitary"
"Megachilidae","Megachilini","Megachile_grandibarbis","solitary"
"Megachilidae","Megachilini","Megachile_euzona","solitary"
"Megachilidae","Megachilini","Megachile_microsoma","solitary"
"Megachilidae","Megachilini","Megachile_coquimbensis","solitary"
"Megachilidae","Megachilini","Megachile_saulcyi","solitary"
"Megachilidae","Megachilini","Megachile_semirufa","solitary"
"Megachilidae","Megachilini","Megachile_flammiventris","solitary"
"Megachilidae","Megachilini","Megachile_anatolica","solitary"
"Megachilidae","Megachilini","Megachile_viridicollis","solitary"
"Megachilidae","Megachilini","Megachile_leachella","solitary"
"Megachilidae","Megachilini","Megachile_pusilla","solitary"
"Megachilidae","Megachilini","Megachile_leucostoma","solitary"
"Megachilidae","Megachilini","Megachile_cyanescens","solitary"
"Megachilidae","Megachilini","Megachile_concinna","solitary"
"Megachilidae","Megachilini","Megachile_venusta","solitary"
"Megachilidae","Megachilini","Megachile_hera","solitary"
"Megachilidae","Megachilini","Megachile_inexspectata","solitary"
"Megachilidae","Megachilini","Megachile_walkeri","solitary"
"Megachilidae","Megachilini","Megachile_pilidens","solitary"
"Megachilidae","Megachilini","Megachile_burdigalensis","solitary"
"Megachilidae","Megachilini","Megachile_opacifrons","solitary"
"Megachilidae","Megachilini","Megachile_rotundata","solitary"
"Megachilidae","Megachilini","Megachile_flabellipes","solitary"
"Megachilidae","Megachilini","Megachile_giraudi","solitary"
"Megachilidae","Megachilini","Megachile_nitidicollis","solitary"
"Megachilidae","Megachilini","Megachile_leucomalla","solitary"
"Megachilidae","Megachilini","Megachile_apicalis","solitary"
"Megachilidae","Megachilini","Megachile_asahinai","solitary"
"Megachilidae","Megachilini","Megachile_kobensis","solitary"
"Megachilidae","Megachilini","Megachile_pseudomonticola","solitary"
"Megachilidae","Megachilini","Megachile_fortis","solitary"
"Megachilidae","Megachilini","Megachile_agustini","solitary"
"Megachilidae","Megachilini","Megachile_soledadensis","solitary"
"Megachilidae","Megachilini","Megachile_nevadensis","solitary"
"Megachilidae","Megachilini","Megachile_pseudonigra","solitary"
"Megachilidae","Megachilini","Megachile_subnigra","solitary"
"Megachilidae","Megachilini","Megachile_amica","solitary"
"Megachilidae","Megachilini","Megachile_manifesta","solitary"
"Megachilidae","Megachilini","Megachile_wheeleri","solitary"
"Megachilidae","Megachilini","Megachile_anograe","solitary"
"Megachilidae","Megachilini","Megachile_rubi","solitary"
"Megachilidae","Megachilini","Megachile_brimleyi","solitary"
"Megachilidae","Megachilini","Megachile_pascoensis","solitary"
"Megachilidae","Megachilini","Megachile_casadae","solitary"
"Megachilidae","Megachilini","Megachile_albitarsis","solitary"
"Megachilidae","Megachilini","Megachile_villipes","solitary"
"Megachilidae","Megachilini","Megachile_xylocopoides","solitary"
"Megachilidae","Megachilini","Megachile_petulans","solitary"
"Megachilidae","Megachilini","Megachile_sidalceae","solitary"
"Megachilidae","Megachilini","Megachile_aricensis","solitary"
"Megachilidae","Megachilini","Megachile_holosericea","solitary"
"Megachilidae","Megachilini","Megachile_pruina","solitary"
"Megachilidae","Megachilini","Megachile_pollinosa","solitary"
"Megachilidae","Megachilini","Megachile_parallela","solitary"
"Megachilidae","Megachilini","Megachile_sabinensis","solitary"
"Megachilidae","Megachilini","Megachile_townsendiana","solitary"
"Megachilidae","Megachilini","Megachile_bituberculata","solitary"
"Megachilidae","Megachilini","Megachile_fimbriata","solitary"
"Megachilidae","Megachilini","Megachile_saigonensis","solitary"
"Megachilidae","Megachilini","Megachile_foliata","solitary"
"Megachilidae","Megachilini","Megachile_patellimana","solitary"
"Megachilidae","Megachilini","Megachile_semierma","solitary"
"Megachilidae","Megachilini","Megachile_bicolor","solitary"
"Megachilidae","Megachilini","Megachile_binghami","solitary"
"Megachilidae","Megachilini","Megachile_okinawana","solitary"
"Megachilidae","Megachilini","Megachile_nasalis","solitary"
"Megachilidae","Megachilini","Megachile_pyrrhothorax","solitary"
"Megachilidae","Megachilini","Megachile_rosarum","solitary"
"Megachilidae","Megachilini","Megachile_albomarginata","solitary"
"Megachilidae","Megachilini","Megachile_fabricator","solitary"
"Megachilidae","Megachilini","Megachile_mandibularis","solitary"
"Megachilidae","Megachilini","Megachile_tranquilla","solitary"
"Megachilidae","Megachilini","Megachile_anthracina","solitary"
"Megachilidae","Megachilini","Megachile_pugnata","solitary"
"Megachilidae","Megachilini","Megachile_fidelis","solitary"
"Megachilidae","Megachilini","Megachile_inimica","solitary"
"Megachilidae","Megachilini","Megachile_newberryae","solitary"
"Megachilidae","Megachilini","Megachile_frugalis","solitary"
"Megachilidae","Megachilini","Megachile_mellitarsis","solitary"
"Megachilidae","Megachilini","Megachile_zaptlana","solitary"
"Megachilidae","Megachilini","Megachile_policaris","solitary"
"Megachilidae","Megachilini","Megachile_chilopsidis","solitary"
"Megachilidae","Megachilini","Megachile_rugifrons","solitary"
"Megachilidae","Megachilini","Megachile_odontostoma","solitary"
"Megachilidae","Megachilini","Megachile_albisecta","solitary"
"Megachilidae","Megachilini","Megachile_cornigera","solitary"
"Megachilidae","Megachilini","Megachile_lefebvrei","solitary"
"Megachilidae","Megachilini","Megachile_parietina","solitary"
"Megachilidae","Megachilini","Megachile_rufescens","solitary"
"Megachilidae","Megachilini","Megachile_pyrenaica","solitary"
"Megachilidae","Megachilini","Megachile_sicula","solitary"
"Megachilidae","Megachilini","Megachile_manicata","solitary"
"Megachilidae","Megachilini","Megachile_montenegrensis","solitary"
"Megachilidae","Megachilini","Megachile_canifrons","solitary"
"Megachilidae","Megachilini","Megachile_oblonga","solitary"
"Megachilidae","Megachilini","Megachile_tosticauda","solitary"
"Megachilidae","Megachilini","Megachile_fultoni","solitary"
"Megachilidae","Megachilini","Megachile_turneri","solitary"
"Megachilidae","Megachilini","Megachile_angelarum","solitary"
"Megachilidae","Megachilini","Megachile_campanulae","solitary"
"Megachilidae","Megachilini","Megachile_spinotulata","solitary"
"Megachilidae","Megachilini","Megachile_lobatifrons","solitary"
"Megachilidae","Megachilini","Megachile_prosopidis","solitary"
"Megachilidae","Megachilini","Megachile_chrysorrhoea","solitary"
"Megachilidae","Megachilini","Megachile_mefistofelica","solitary"
"Megachilidae","Megachilini","Megachile_sculpturalis","solitary"
"Megachilidae","Megachilini","Megachile_impressa","solitary"
"Megachilidae","Megachilini","Megachile_mystaceana","solitary"
"Megachilidae","Megachilini","Megachile_rambutwan","solitary"
"Megachilidae","Megachilini","Megachile_strupigera","solitary"
"Megachilidae","Megachilini","Megachile_faceta","solitary"
"Megachilidae","Megachilini","Megachile_lerma","solitary"
"Megachilidae","Megachilini","Megachile_umbripennis","solitary"
"Megachilidae","Megachilini","Megachile_disjuncta","solitary"
"Megachilidae","Megachilini","Megachile_relata","solitary"
"Megachilidae","Megachilini","Megachile_disjunctiformis","solitary"
"Megachilidae","Megachilini","Megachile_cinnamomea","solitary"
"Megachilidae","Megachilini","Megachile_farinosa","solitary"
"Megachilidae","Megachilini","Megachile_flavipes","solitary"
"Megachilidae","Megachilini","Megachile_creusa","solitary"
"Megachilidae","Megachilini","Megachile_rubripes","solitary"
"Megachilidae","Megachilini","Megachile_sanguinipes","solitary"
"Megachilidae","Megachilini","Megachile_tecta","solitary"
"Megachilidae","Megachilini","Megachile_ericetorum","solitary"
"Megachilidae","Megachilini","Megachile_lanata","solitary"
"Megachilidae","Megachilini","Megachile_velutina","solitary"
"Megachilidae","Megachilini","Megachile_sinuata","solitary"
"Megachilidae","Megachilini","Megachile_foersteri","solitary"
"Megachilidae","Megachilini","Megachile_nasicornis","solitary"
"Megachilidae","Megachilini","Megachile_nigripes","solitary"
"Megachilidae","Megachilini","Megachile_saussurei","solitary"
"Megachilidae","Megachilini","Megachile_schnabli","solitary"
"Megachilidae","Megachilini","Megachile_seraxensis","solitary"
"Megachilidae","Megachilini","Megachile_riyadhensis","solitary"
"Megachilidae","Megachilini","Megachile_aethiops","solitary"
"Megachilidae","Megachilini","Megachile_aurifrons","solitary"
"Megachilidae","Megachilini","Megachile_remeata","solitary"
"Megachilidae","Megachilini","Megachile_ceratops","solitary"
"Megachilidae","Megachilini","Megachile_decemsignata","solitary"
"Megachilidae","Megachilini","Megachile_stulta","solitary"
"Megachilidae","Megachilini","Megachile_speluncarum","solitary"
"Megachilidae","Megachilini","Megachile_monstrosa","solitary"
"Megachilidae","Megachilini","Rozenapis_ignita","solitary"
"Megachilidae","Megachilini","Megachile_chelostomoides","solitary"
"Megachilidae","Megachilini","Megachile_horatii","solitary"
"Megachilidae","Megachilini","Megachile_erythropyga","solitary"
"Megachilidae","Megachilini","Megachile_maxillosa","solitary"
"Megachilidae","Megachilini","Megachile_mossambica","solitary"
"Megachilidae","Megachilini","Megachile_dimidiata","solitary"
"Megachilidae","Megachilini","Megachile_leucospilura","solitary"
"Megachilidae","Megachilini","Gronoceras_bombiforme","solitary"
"Megachilidae","Megachilini","Gronoceras_felinum","solitary"
"Megachilidae","Megachilini","Gronoceras_mutala","solitary"
"Megachilidae","Megachilini","Coelioxys_fenestratus","solitary"
"Megachilidae","Osmiini","Afroheriades_prima","solitary"
"Megachilidae","Osmiini","Pseudoheriades_moricei","solitary"
"Megachilidae","","Dioxys_moestus","solitary"
"Megachilidae","","Paradioxys_pannonicus","solitary"
"Megachilidae","","Dioxys_pomonae","solitary"
"Megachilidae","","Aglaoapis_tridentata","solitary"
"Megachilidae","","Dioxys_cinctus","solitary"
"Megachilidae","","Aspidosmia_arnoldi","solitary"
"Megachilidae","","Aspidosmia_volkmanni","solitary"
"Megachilidae","Pararhophitini","Pararhophites_orobinus","solitary"
"Megachilidae","Pararhophitini","Pararhophites_quadratus","solitary"
"Megachilidae","Lithurgini","Lithurgus_chrysurus","solitary"
"Megachilidae","Lithurgini","Lithurgus_cornutus","solitary"
"Megachilidae","Lithurgini","Lithurgus_pullatus","solitary"
"Megachilidae","Lithurgini","Lithurgus_scabrosus","solitary"
"Megachilidae","Lithurgini","Lithurgopsis_apicalis","solitary"
"Megachilidae","Lithurgini","Lithurgopsis_echinocacti","solitary"
"Megachilidae","Lithurgini","Trichothurgus_herbsti","solitary"
"Megachilidae","Lithurgini","Trichothurgus_aterrimus","solitary"
"Megachilidae","Lithurgini","Trichothurgus_dubius","solitary"
"Megachilidae","Lithurgini","Lithurgus_tibialis","solitary"
"Megachilidae","Lithurgini","Austrothurgus_rubricatus","solitary"
"Megachilidae","Fideliini","Fidelia_braunsiana","solitary"
"Megachilidae","Fideliini","Fidelia_ulrikeae","solitary"
"Megachilidae","Fideliini","Fideliopsis_hessei","solitary"
"Megachilidae","Fideliini","Fideliopsis_ornata","solitary"
"Megachilidae","Fideliini","Fideliopsis_major","solitary"
"Megachilidae","Fideliini","Fidelia_friesei","solitary"
"Megachilidae","Fideliini","Fidelia_pallidula","solitary"
"Megachilidae","Fideliini","Fidelia_kobrowi","solitary"
"Megachilidae","Fideliini","Fidelia_villosa","solitary"
"Megachilidae","Fideliini","Fidelia_paradoxa","solitary"
"Megachilidae","Fideliini","Neofidelia_apacheta","solitary"
"Megachilidae","Fideliini","Neofidelia_longirostris","solitary"
"Megachilidae","Fideliini","Neofidelia_profuga","solitary"
"Megachilidae","Fideliini","Xenofidelia_colorada","solitary"
"Mellitidae","Dasypodaini ","Dasypoda_hirtipes","solitary"
"Mellitidae","Dasypodaini ","Dasypoda_morawitzi","solitary"
"Mellitidae","Dasypodaini ","Dasypoda_dusmeti","solitary"
"Mellitidae","Dasypodaini ","Dasypoda_oraniensis","solitary"
"Mellitidae","Dasypodaini ","Dasypoda_pyriformis","solitary"
"Mellitidae","Dasypodaini ","Dasypoda_argentata","solitary"
"Mellitidae","Dasypodaini ","Dasypoda_spinigera","solitary"
"Mellitidae","Dasypodaini ","Dasypoda_braccata","solitary"
"Mellitidae","Dasypodaini ","Dasypoda_aurata","solitary"
"Mellitidae","Dasypodaini ","Dasypoda_frieseana","solitary"
"Mellitidae","Dasypodaini ","Dasypoda_crassicornis","solitary"
"Mellitidae","Dasypodaini ","Dasypoda_pyrotrichia","solitary"
"Mellitidae","Dasypodaini ","Dasypoda_visnaga","solitary"
"Mellitidae","Dasypodaini ","Dasypoda_cingulata","solitary"
"Mellitidae","Dasypodaini ","Dasypoda_iberica","solitary"
"Mellitidae","Dasypodaini ","Samba_atra","solitary"
"Mellitidae","Dasypodaini ","Samba_fasciata","solitary"
"Mellitidae","Dasypodaini ","Samba_griseonigra","solitary"
"Mellitidae","Dasypodaini ","Samba_spinosa","solitary"
"Mellitidae","Dasypodaini ","Samba_ogilviei","solitary"
"Mellitidae","Hesperapini ","Capicola_hantamensis","solitary"
"Mellitidae","Hesperapini ","Capicola_nanula","solitary"
"Mellitidae","Hesperapini ","Capicola_richtersveldensis","solitary"
"Mellitidae","Hesperapini ","Capicola_nigerrima","solitary"
"Mellitidae","Hesperapini ","Hesperapis_cockerelli","solitary"
"Mellitidae","Hesperapini ","Hesperapis_rhodocerata","solitary"
"Mellitidae","Hesperapini ","Hesperapis_larreae","solitary"
"Mellitidae","Hesperapini ","Hesperapis_regularis","solitary"
"Mellitidae","Hesperapini ","Hesperapis_trochanterata","solitary"
"Mellitidae","Hesperapini ","Eremaphanta_iranica","solitary"
"Mellitidae","","Macropis_fulvipes","solitary"
"Mellitidae","","Macropis_europaea","solitary"
"Mellitidae","","Macropis_nuda","solitary"
"Mellitidae","Promelittini","Promelitta_alboclypeata","solitary"
"Mellitidae","","Melitta_haemorrhoidalis","solitary"
"Mellitidae","","Melitta_budensis","solitary"
"Mellitidae","","Melitta_melanura","solitary"
"Mellitidae","","Melitta_tomentosa","solitary"
"Mellitidae","","Melitta_aegyptiaca","solitary"
"Mellitidae","","Melitta_schmiedeknechtii","solitary"
"Mellitidae","","Melitta_maura","solitary"
"Mellitidae","","Melitta_leporina","solitary"
"Mellitidae","","Melitta_tricincta","solitary"
"Mellitidae","","Melitta_nigricans","solitary"
"Mellitidae","","Melitta_arrogans","solitary"
"Mellitidae","","Melitta_eickworti","solitary"
"Mellitidae","","Melitta_melittoides","solitary"
"Mellitidae","","Melitta_indica","solitary"
"Mellitidae","","Melitta_bicollaris","solitary"
"Mellitidae","","Melitta_dimidiata","solitary"
"Mellitidae","","Melitta_japonica","solitary"
"Mellitidae","","Melitta_udmurtica","solitary"
"Mellitidae","","Melitta_hispanica","solitary"
"Mellitidae","","Melitta_budashkini","solitary"
"Mellitidae","","Melitta_sibirica","solitary"
"Mellitidae","","Melitta_ezoana","solitary"
"Mellitidae","","Melitta_americana","solitary"
"Mellitidae","","Melitta_avontuurensis","solitary"
"Mellitidae","","Melitta_schultzei","solitary"
"Mellitidae","","Rediviva_emdeorum","solitary"
"Mellitidae","","Rediviva_aurata","solitary"
"Mellitidae","","Rediviva_brunnea","solitary"
"Mellitidae","","Rediviva_neliana","solitary"
"Mellitidae","","Rediviva_steineri","solitary"
"Mellitidae","","Rediviva_macgregori","solitary"
"Mellitidae","","Rediviva_longimanus","solitary"
"Mellitidae","","Rediviva_peringueyi","solitary"
"Mellitidae","","Rediviva_alonsoae","solitary"
"Mellitidae","","Rediviva_parva","solitary"
"Mellitidae","","Rediviva_micheneri","solitary"
"Mellitidae","","Rediviva_nitida","solitary"
"Mellitidae","","Rediviva_gigas","solitary"
"Mellitidae","","Redivivoides_simulans","solitary"
"Mellitidae","","Redivivoides_capensis","solitary"
"Mellitidae","","Redivivoides_namaquaensis","solitary"
"Mellitidae","","Rediviva_albifasciata","solitary"
